2381342742547,-1.7010803,-2.9646204,9.015367,3037
2381352752313,-1.721431,-2.9945478,9.123704,3037
2381363738641,-1.7770962,-2.9885623,9.224859,3037
2381372771843,-1.8992004,-2.8921957,9.348759,3037
2381383483513,-2.047641,-2.7048495,9.427768,3037
2381392791374,-2.0739772,-2.6264393,9.519944,3037
2381402801140,-2.087744,-2.5432408,9.600749,3037
2381412810906,-2.0739772,-2.4013844,9.679757,3037
2381422973260,-2.0153193,-2.2667105,9.877877,3037
2381432830438,-1.9877859,-2.2918496,9.950302,3037
2381443725214,-2.0386627,-2.360683,9.940127,3037
2381452849969,-2.066196,-2.4187422,9.827001,3037
2381462859734,-2.0021513,-2.4396915,9.657611,3037
2381472838982,-1.9710265,-2.4774003,9.512762,3037
2381482879265,-1.9177556,-2.5432408,9.395446,3037
2381492858514,-1.8626889,-2.5983074,9.276335,3037
2381503600702,-1.9321208,-2.5923219,9.141062,3037
2381512908563,-2.0512323,-2.5629928,9.094376,3037
2381522918328,-2.0757728,-2.77069,9.147646,3037
2381532928093,-1.9710265,-2.956839,9.329605,3037
2381542937858,-1.9500773,-2.9646204,9.430161,3037
2381553527458,-2.03148,-3.0388405,9.472659,3037
2381563659295,-1.9482816,-2.983774,9.363124,3037
2381572997674,-2.0578163,-2.9526494,9.291298,3037
2381583312616,-2.055422,-2.8742392,9.210494,3037
2381594665155,-2.0368671,-2.858677,9.169194,3037
2381603332148,-2.0428526,-2.870648,9.063251,3037
2381613006219,-2.042254,-2.896984,9.015367,3037
2381624023064,-2.160767,-2.9167361,8.985439,3037
2381635161980,-2.2188265,-2.9317,8.966884,3037
2381645232780,-2.211644,-2.9017725,8.892664,3037
2381653136833,-2.204461,-2.908955,8.80767,3037
2381664580925,-2.2158337,-2.9011738,8.732252,3037
2381673339470,-2.2517467,-2.9538465,8.711303,3037
2381685943230,-2.380435,-2.9831753,8.8364,3037
2381694671258,-2.4109612,-3.0172927,8.919599,3037
2381703368768,-2.3397336,-3.0777464,8.922591,3037
2381713653192,-2.223615,-3.1280246,8.871715,3037
2381724761589,-2.1978772,-3.1310172,8.8567505,3037
2381734649284,-2.1667526,-3.1358056,8.872313,3037
2381744323356,-2.1751323,-3.127426,8.893262,3037
2381755279167,-2.1404164,-3.1346085,8.892065,3037
2381763427361,-2.100912,-3.1172507,8.87351,3037
2381773223503,-2.0775685,-3.0909145,8.850765,3037
2381783813103,-2.0548236,-3.0765493,8.871715,3037
2381793334588,-2.055422,-3.0597897,8.969278,3037
2381805938348,-2.0727801,-3.0681696,9.0237465,3037
2381815765009,-2.166154,-3.0226796,9.021951,3037
2381824706659,-2.2104468,-2.9616275,9.082404,3037
2381833282097,-2.2397757,-2.8975825,9.164406,3037
2381843261345,-2.2301989,-2.8670566,9.169194,3037
2381853301627,-2.2050598,-2.8443117,9.179968,3037
2381865722282,-2.203264,-2.8485014,9.204509,3037
2381874602898,-2.11827,-2.8616695,9.190742,3037
2381883697136,-2.1721394,-2.9789855,9.149442,3037
2381893371209,-2.156577,-2.8802247,9.338584,3037
2381903380975,-2.1416135,-2.6473885,9.119514,3037
2381913390741,-2.0871453,-2.801216,9.174581,3037
2381924132929,-2.0638018,-2.871845,9.144653,3037
2381933410272,-2.1092918,-2.8389246,9.222465,3037
2381943450555,-2.1571758,-2.7802668,9.211691,3037
2381953368767,-2.1577742,-2.7461493,9.136273,3037
2381963348015,-2.1960814,-2.747945,9.147048,3037
2381973357781,-2.2481554,-2.7341783,9.215282,3037
2381984283075,-2.2481554,-2.7682958,9.2907,3037
2381993377313,-2.2337902,-2.815581,9.311649,3037
2382003387078,-2.204461,-2.8221653,9.287707,3037
2382013396843,-2.2092497,-2.8526914,9.273342,3037
2382023406608,-2.2164323,-2.8814218,9.24521,3037
2382033416374,-2.2278047,-2.903568,9.156625,3037
2382044189080,-2.2254105,-2.9173348,9.117719,3037
2382053863152,-2.2571337,-2.9125464,9.098565,3037
2382063964471,-2.2870612,-2.944868,9.097368,3037
2382075408563,-2.3391352,-2.9706059,8.993818,3037
2382085387812,-2.355296,-3.016694,8.971074,3037
2382094878778,-2.3948002,-3.0023289,8.932767,3037
2382104308709,-2.433706,-2.9963434,8.920197,3037
2382115081413,-2.4426842,-3.0071173,8.925584,3037
2382123931511,-2.4582467,-2.9634233,8.985439,3037
2382135650262,-2.4594438,-2.9502552,8.950723,3037
2382145660028,-2.3409307,-3.028665,8.983045,3037
2382153594598,-2.1751323,-3.0609868,9.208099,3037
2382164672479,-2.0111294,-3.031658,9.21229,3037
2382174071892,-1.8710686,-3.007716,9.252393,3037
2382183929069,-1.6358383,-2.9514523,9.471462,3037
2382195708855,-1.3072342,-2.830545,9.721656,3037
2382205718621,-1.1528081,-2.7503393,9.832987,3037
2382215728387,-1.0714053,-2.7449522,9.705495,3037
2382226440057,-1.1013328,-2.7647045,9.595961,3037
2382235747919,-1.1492168,-2.7036524,9.630676,3037
2382245757685,-1.1414356,-2.693477,9.604341,3037
2382255767450,-1.186327,-2.6408045,9.566631,3037
2382265777215,-1.2090719,-2.634819,9.564238,3037
2382275817497,-1.049259,-2.6593595,9.643246,3037
2382286529166,-0.7428011,-2.6485856,9.706693,3037
2382295806511,-0.41718966,-2.6168625,9.796474,3037
2382305816277,-0.15322891,-2.6402059,9.964069,3037
2382314666375,0.21308395,-2.6007016,10.225636,3037
2382325835809,0.46088383,-2.486977,10.1939125,3037
2382335845575,0.57760113,-2.2852654,10.05445,3037
2382346068964,0.2837129,-1.4598645,10.226234,3037
2382355865106,-0.99179804,-1.2485762,10.29806,3037
2382365874871,-2.1709423,-1.5765818,10.044274,3037
2382373962028,-2.1452048,-1.9734207,10.109517,3037
2382385924918,-1.6657659,-1.9243397,10.299257,3037
2382395263298,-1.9931729,-1.4969746,9.962872,3037
2382406615837,-2.6007016,-1.3335704,9.932345,3037
2382415893181,-2.2589293,-1.1821371,9.532514,3037
2382425933465,-1.9955671,-2.2038627,8.636484,3037
2382435943231,-1.9818004,-3.8013937,8.612542,3037
2382443877801,-2.3301568,-4.9637785,9.081207,3037
2382455932245,-2.420538,-5.276222,8.971074,3037
2382466674432,-1.5059528,-4.5914803,8.539519,3037
2382473937615,-0.6913257,-3.378817,8.172607,3037
2382485534294,-1.508347,-3.0735564,8.205527,3037
2382494201286,-2.3971944,-3.165733,8.226477,3037
2382504485710,-2.4390929,-3.8983588,7.9266033,3037
2382514495476,-3.328539,-4.501099,5.7646394,3037
2382525329216,-4.234744,-4.0958805,5.5617304,3037
2382533935174,-4.6483426,-4.179079,6.033388,3037
2382544097528,-4.4280763,-4.5142674,4.915296,3037
2382554107294,-3.8367083,-5.5060654,3.6535518,3037
2382564513788,-3.4919431,-6.9318123,3.1884782,3037
2382576049432,-3.34051,-7.5710645,5.006874,3037
2382584838494,-7.80809,-4.2437224,19.241001,3037
2382594115837,-6.7145386,-2.0374656,19.164986,3037
2382604247673,-5.529409,-3.3506854,14.7554655,3037
2382614104852,-4.4023385,-3.6589386,9.242816,3037
2382624450311,-2.4331074,-3.0256724,2.6862943,3037
2382634429559,-2.4313118,-2.498948,0.59855044,3037
2382644622430,-2.3110032,-3.0029275,0.49081135,3037
2382654357537,-1.22224,-3.117849,1.9674352,3037
2382664214714,-0.24061728,-3.3680432,5.182848,3037
2382674682243,-1.2120646,-5.0613422,9.69113,3037
2382684142693,-3.4183214,-5.127183,10.281301,3037
2382696105584,-4.4184995,-5.3887496,8.559271,3037
2382706512078,-4.537611,-4.9416323,8.686762,3037
2382716369257,-3.4249055,-4.0378213,10.723031,3037
2382724700556,-2.5893292,-3.4213142,14.8272915,3037
2382735503778,-1.6747441,-3.079542,14.469956,3037
2382746154412,-1.0666169,-3.1094694,11.550227,3037
2382754577263,-0.7062895,-3.3452983,9.185953,3037
2382764709099,-0.8750807,-3.364452,6.3338604,3037
2382774688348,0.8726865,-2.823961,6.096236,3037
2382784148797,1.6136919,-2.7222073,5.9304376,3037
2382794585809,1.9129672,-3.3650506,6.7342906,3037
2382804442986,2.1763294,-3.4249055,7.385514,3037
2382814147576,1.9686323,-3.4105403,8.789713,3037
2382825896843,0.83138657,-3.6254199,10.41358,3037
2382835692986,-0.53211135,-4.0575733,9.752781,3037
2382844176873,-1.6879122,-4.162918,10.181941,3037
2382854674920,-1.7788919,-4.378995,11.525088,3037
2382867095574,-0.44951138,-4.6495395,12.160749,3037
2382874450311,-0.30945057,-5.1200004,10.129269,3037
2382885772333,-0.47345337,-4.613028,7.4268136,3037
2382894225702,-0.019153614,-4.1772833,6.3033347,3037
2382904265984,0.83617496,-3.98874,6.8869214,3037
2382914275749,1.7926586,-3.4769795,7.430405,3037
2382924254998,2.6420016,-2.919729,7.4441714,3037
2382934295281,2.697667,-2.9203274,8.215105,3037
2382944976434,0.92296475,-4.036624,10.1161,3037
2382954284296,1.5999253,-3.5063083,5.032612,3037
2382964294061,1.6280571,-3.6302083,6.0639143,3037
2382974303826,0.46507367,-5.187038,8.9602995,3037
2382984313591,0.8230068,-5.985504,11.81778,3037
2382994323357,1.3174095,-5.9651537,12.693459,3037
2383004943474,1.4466964,-5.8586116,12.528857,3037
2383014342889,1.2635399,-5.928642,11.828553,3037
2383024596795,1.0564415,-6.2967505,9.766547,3037
2383034392938,0.7092823,-6.4846954,7.1227503,3037
2383044402704,0.54049104,-6.2009826,4.619014,3037
2383054381952,1.2503718,-5.400122,3.7726634,3037
2383065276726,1.6232687,-4.3676224,5.4737434,3037
2383074401482,0.6063316,-4.161721,8.555081,3037
2383084472283,-0.19512744,-4.9404354,9.755175,3037
2383094543084,0.5231331,-5.213374,9.709685,3037
2383104430780,2.0817583,-4.8362875,9.020155,3037
2383117248163,2.6593595,-5.0038815,8.036138,3037
2383126800164,2.4941597,-5.2462945,8.069058,3037
2383135985955,2.3307555,-5.2409077,8.510789,3037
2383146880729,2.5462334,-4.7147818,8.426393,3037
2383154510124,3.0053217,-3.6337996,8.137293,3037
2383166167839,3.1573534,-3.3877954,7.361572,3037
2383176299676,3.281852,-3.7301662,8.548497,3037
2383185668573,3.751714,-3.8181531,9.433753,3037
2383195129022,4.0132804,-3.4045548,10.21546,3037
2383204589472,3.5769374,-3.376423,10.209475,3037
2383214782342,2.3798366,-3.8881836,9.192537,3037
2383225127801,1.6310499,-4.2760444,8.606557,3037
2383236083611,1.2401965,-4.8817773,8.214506,3037
2383248015984,1.043872,-5.418677,8.896853,3037
2383256042107,1.1994951,-4.8542438,10.110714,3037
2383268310174,1.4191631,-3.5332432,9.965266,3037
2383275024042,1.4323312,-2.0338743,8.360553,3037
2383285094842,1.2976574,-1.062427,7.5243773,3037
2383296966179,0.8984242,-1.3575124,7.5465236,3037
2383307647331,0.415394,-3.156755,8.674791,3037
2383316314323,0.66259533,-4.624999,9.435549,3037
2383326720818,1.4329298,-4.947019,9.5385,3037
2383336181268,2.2307975,-4.9853263,9.859323,3037
2383345122918,2.7323828,-4.9302597,10.523713,3037
2383356109247,2.5354595,-4.460996,9.503783,3037
2383370483026,1.5646108,-4.272453,8.669404,3037
2383377807244,0.61650693,-4.008492,6.7839704,3037
2383386321648,0.26276365,-3.9043443,5.555745,3037
2383395141228,0.65421563,-3.4290953,7.4896617,3037
2383406341179,1.2024878,-3.1992521,10.365696,3037
2383416289910,1.0079589,-3.527856,10.226832,3037
2383427978143,0.7457938,-4.0001125,8.6299,3037
2383436431512,0.7906851,-4.260482,7.5447283,3037
2383446288690,1.186327,-4.642956,7.8410106,3037
2383456206902,1.299453,-4.8267107,8.448539,3037
2383466216667,1.3024458,-4.0156746,9.24521,3037
2383476623161,1.6992847,-3.4320881,9.560646,3037
2383489837273,1.8028339,-2.8413188,8.673594,3037
2383496276482,1.8016368,-2.955642,7.845799,3037
2383505309686,1.8471266,-3.7140055,8.552687,3037
2383516509637,1.7962499,-4.2395325,9.266758,3037
2383525298700,1.8255788,-4.0521865,8.533533,3037
2383534850702,2.0398598,-3.9223008,8.519168,3037
2383548431023,1.9967642,-3.8953662,8.707711,3037
2383555114372,1.7621324,-3.9522285,9.215282,3037
2383566680535,1.543063,-4.096479,9.672575,3037
2383575255975,1.371279,-4.3287168,9.740809,3037
2383586516961,0.88944596,-4.7536874,9.098565,3037
2383595153436,0.53809685,-4.796783,7.967903,3037
2383609466180,1.3892355,-3.6613328,7.662044,3037
2383615234001,2.1643584,-2.586935,8.283937,3037
2383627105339,1.6879122,-2.8179753,8.781932,3037
2383637725456,1.4550761,-3.4344823,8.594585,3037
2383647063835,0.8924387,-3.8630445,8.176797,3037
2383657653435,0.415394,-4.553173,8.608353,3037
2383669097528,1.3251907,-4.295198,9.828796,3037
2383675780878,2.018312,-3.493739,10.702082,3037
2383685485468,1.6837224,-3.2435448,11.343129,3037
2383697967157,1.3263878,-3.1800983,11.424532,3037
2383706573113,1.1432313,-3.4434607,10.585963,3037
2383716674431,1.3102269,-3.6457705,10.044873,3037
2383728850945,1.4221559,-3.2513258,9.934141,3037
2383735625848,0.9540894,-3.5464113,8.414422,3037
2383747314080,1.2749124,-3.834314,7.884106,3037
2383757415399,2.1260512,-3.2130187,8.444948,3037
2383765136346,3.0298622,-2.6737247,8.313866,3037
2383775146111,2.7299886,-2.9825768,10.430939,3037
2383785949333,1.5915456,-3.7600937,11.965622,3037
2383795165642,1.3401544,-3.8965633,11.14441,3037
2383805327996,1.3988123,-3.7582982,9.185355,3037
2383815185174,1.4975731,-3.7415388,7.8182654,3037
2383825194940,1.5921441,-3.755904,7.369353,3037
2383835204706,1.7220296,-3.8786068,7.3753386,3037
2383847838983,1.9955671,-3.9630024,7.442376,3037
2383859588250,2.2828712,-4.012682,7.475296,3037
2383865325555,2.5396495,-3.9498343,7.841609,3037
2383877746208,2.80361,-4.2239704,8.998607,3037
2383885284050,3.530849,-4.891354,10.969035,3037
2383895263299,4.5394063,-4.895544,12.110471,3037
2383905883416,4.0695443,-4.8362875,10.266935,3037
2383915282831,2.5737667,-5.271434,9.09258,3037
2383925292596,1.5831659,-5.7305217,8.080431,3037
2383935271843,1.4251486,-6.010045,6.3224883,3037
2383945281608,1.1133038,-6.335656,5.527613,3037
2383955291374,0.9876082,-6.2249246,5.886145,3037
2383966216668,1.6454151,-5.704784,6.9808936,3037
2383975341424,2.2301989,-5.163096,8.199542,3037
2383985351190,2.5312698,-4.7536874,8.916007,3037
2383995360956,2.8682537,-4.546589,9.059659,3037
2384005340204,2.8646624,-4.530428,8.760384,3037
2384015380487,2.5863364,-4.758476,8.500613,3037
2384027618035,2.5480292,-4.7560816,8.586804,3037
2384035613640,3.1399956,-3.799598,8.467693,3037
2384045379265,2.8694508,-3.9354692,9.03452,3037
2384055389031,2.4666264,-4.6740804,9.291897,3037
2384065429315,2.27928,-5.109825,9.43914,3037
2384075896845,2.2110453,-5.2409077,9.431359,3037
2384088164910,2.372654,-5.127183,9.269152,3037
2384096831902,2.6144683,-4.747103,9.193734,3037
2384105681999,2.6354175,-4.074931,9.564836,3037
2384117065056,2.7724855,-3.5631707,10.281301,3037
2384127563103,2.5181017,-3.482965,10.22384,3037
2384137664422,2.0811598,-3.7391446,10.097546,3037
2384148498162,1.6406267,-3.9013517,9.521142,3037
2384155730829,1.5047557,-3.982156,8.571242,3037
2384165526972,1.3275849,-4.147356,7.8835077,3037
2384177703485,1.2252327,-4.292804,7.662044,3037
2384187713250,1.3395559,-4.214992,7.6051817,3037
2384197661980,1.6041151,-4.007295,7.9846625,3037
2384208343132,1.8076223,-4.0815153,8.747216,3037
2384217254266,1.7992426,-4.18686,9.455301,3037
2384227782830,1.8632874,-4.338892,10.075399,3037
2384237548456,1.6160861,-4.5040917,10.303447,3037
2384247832879,1.34195,-4.537611,10.074203,3037
2384257567986,1.323395,-4.337096,9.496601,3037
2384266357048,1.3150153,-3.9749734,8.827422,3037
2384277709587,1.5424645,-3.7074213,8.367136,3037
2384287841423,1.472434,-3.6529531,7.976283,3037
2384297820672,1.2066777,-3.6457705,7.8823104,3037
2384307799920,1.0791864,-3.816956,7.7811556,3037
2384317779169,0.9391256,-4.2999864,7.5333557,3037
2384330688104,0.75956047,-4.681263,7.560889,3037
2384335723504,0.7757214,-4.6806645,7.929596,3037
2384346068963,0.96905315,-4.51307,8.497621,3037
2384357787712,1.2515689,-4.3538556,9.183559,3037
2384367858513,1.4706384,-4.284424,9.56723,3037
2384377807244,1.6424223,-4.0827127,9.735423,3037
2384388640985,1.6238673,-3.9294837,9.689933,3037
2384395721063,1.2934675,-3.976769,9.201516,3037
2384407867059,0.8631097,-4.270657,8.278551,3037
2384417876824,0.6015432,-4.658518,7.1107793,3037
2384427856071,0.5410896,-4.7620673,6.8282633,3037
2384437896355,0.7104794,-4.313154,6.9407907,3037
2384449035271,1.0235212,-3.9911342,7.265804,3037
2384455901727,1.3557167,-3.750517,8.218696,3037
2384467864617,1.774702,-3.5901055,8.940548,3037
2384477996454,1.9285295,-3.9264908,9.165004,3037
2384487914667,1.8501194,-4.3167458,9.246407,3037
2384498015985,1.714847,-4.6375685,9.328408,3037
2384508880242,1.608305,-4.8626237,9.409213,3037
2384517699821,1.5873557,-5.2259436,9.211093,3037
2384526336297,1.5993267,-5.146935,8.802282,3037
2384537963494,1.5693992,-5.0344076,8.256405,3037
2384548064813,1.4742297,-5.09127,7.562086,3037
2384557952508,1.5286977,-5.149928,7.171831,3037
2384568908318,1.5658079,-5.1247888,7.281366,3037
2384575896843,1.5801731,-5.161899,7.6009917,3037
2384585906608,1.6310499,-5.2606597,7.8529816,3037
2384595916374,1.555034,-5.373187,8.136096,3037
2384607848748,1.46585,-5.5443726,8.127118,3037
2384618285760,1.4383167,-5.73531,8.1163435,3037
2384628936395,1.4161704,-5.889736,8.036138,3037
2384637817010,1.4305356,-5.943606,7.8972745,3037
2384647948847,1.4718355,-5.8813562,7.9487495,3037
2384658141717,1.6274586,-5.7299232,7.9505453,3037
2384668151482,1.7770962,-5.5760956,7.675811,3037
2384678130730,1.8411411,-5.395334,7.40766,3037
2384689056023,1.9818004,-5.194819,7.541735,3037
2384697448357,2.0416555,-5.16549,7.957728,3037
2384708129510,1.9494787,-5.288193,8.313866,3037
2384718139276,1.8058267,-5.448006,8.423999,3037
2384728240594,1.7166426,-5.583278,8.219893,3037
2384738189324,1.690905,-5.632958,7.7183075,3037
2384749084098,1.6681601,-5.651513,7.368156,3037
2384757934196,1.7172412,-5.6922145,7.187992,3037
2384768157585,1.8136078,-5.7125654,7.233482,3037
2384778258904,1.9297266,-5.7215433,7.4842744,3037
2384787566766,2.0632033,-5.7604494,7.5680714,3037
2384796599970,2.19668,-5.7736173,7.703344,3037
2384809142694,2.36188,-5.7323174,7.993641,3037
2384818267450,2.385822,-5.773019,8.230667,3037
2384828155144,2.349909,-5.875371,8.389881,3037
2384838317497,2.6384103,-5.631162,8.778939,3037
2384848296746,2.5863364,-5.4647655,9.233837,3037
2384857604607,2.5605986,-5.5617304,9.194932,3037
2384873626337,2.3517046,-5.671864,8.682572,3037
2384881194696,2.1086931,-5.723339,8.107366,3037
2384887511834,1.9716251,-5.719149,7.693767,3037
2384896239861,1.95307,-5.514445,7.3909006,3037
2384906249626,2.0506337,-5.4462104,7.575254,3037
2384916198357,2.11827,-5.4486046,7.946954,3037
2384928954705,2.1643584,-5.502474,8.282143,3037
2384936217889,2.1996727,-5.4922986,8.535928,3037
2384946227655,2.271499,-5.407903,8.513782,3037
2384956237421,2.369661,-5.2768207,8.359954,3037
2384966247187,2.304419,-5.291186,8.298303,3037
2384976256952,2.208651,-5.321113,8.197148,3037
2384989013299,2.2816741,-5.307347,7.928399,3037
2384996245964,2.273893,-5.3115363,7.8104844,3037
2385006286248,2.223615,-5.367202,7.6375036,3037
2385016296014,2.1164744,-5.4617724,7.507618,3037
2385026305780,2.0751743,-5.5407815,7.445369,3037
2385036285028,2.1015105,-5.602432,7.3873096,3037
2385050658807,2.1739352,-5.6784477,7.3699512,3037
2385057708367,2.236783,-5.7760115,7.491457,3037
2385068236930,2.4115596,-5.744887,7.814076,3037
2385078399284,2.678513,-5.6736593,8.330625,3037
2385088225945,2.778471,-5.707777,8.802881,3037
2385098388299,2.755726,-5.811326,9.002797,3037
2385109130487,2.6677392,-5.9226565,9.0554695,3037
2385117522821,2.4833858,-6.0704985,8.862138,3037
2385128265009,2.2816741,-6.1411276,8.435969,3037
2385138335809,2.1452048,-6.0387754,8.205527,3037
2385148437127,2.2948422,-5.9370217,8.159439,3037
2385157256706,2.235586,-5.7335143,8.1642275,3037
2385169219597,2.5486276,-5.6790466,8.029554,3037
2385178069695,2.6521769,-5.5509567,7.900267,3037
2385188567742,2.791639,-5.5802855,8.255207,3037
2385198638544,3.0280666,-5.775413,8.69155,3037
2385208617791,3.2034419,-5.966949,9.2308445,3037
2385218719109,3.217807,-6.2913637,9.813833,3037
2385229186637,3.139397,-6.613982,10.237008,3037
2385238006218,3.157952,-6.845621,10.254366,3037
2385248626335,3.2842462,-6.8761473,9.879673,3037
2385258666619,3.4386723,-6.782175,9.297284,3037
2385268706903,3.4171243,-6.711546,8.607754,3037
2385278686151,3.2836475,-6.697779,7.4232225,3037
2385289672479,3.1004913,-6.476914,7.0994067,3037
2385298675164,3.13401,-6.1967926,6.9264255,3037
2385308776482,3.1998506,-5.963358,6.640917,3037
2385318725212,3.301604,-5.8532248,6.2105594,3037
2385328765496,3.3028011,-5.9082913,5.829881,3037
2385338775262,3.3435028,-6.0639143,5.8532248,3037
2385348998651,3.472191,-6.3063273,6.211158,3037
2385358306512,3.515885,-6.493075,6.64391,3037
2385368865594,3.6535518,-6.5427547,7.08145,3037
2385378844841,3.7086184,-6.4697313,7.510012,3037
2385388854606,3.6194344,-6.50744,7.517793,3037
2385398131950,3.3363202,-6.731298,6.9988503,3037
2385409087761,2.9203274,-7.097611,6.247071,3037
2385418609246,2.621651,-7.343615,5.4462104,3037
2385428802117,2.5037365,-7.4190326,4.8416743,3037
2385438842401,2.3546975,-7.550115,4.6112323,3037
2385448760614,2.2541409,-7.5345526,5.063138,3037
2385458922967,2.2439656,-7.3938932,5.921459,3037
2385469115838,2.268506,-7.3208704,6.7803793,3037
2385478637321,2.4025815,-7.091625,7.269395,3037
2385488830193,2.6246436,-6.6720414,7.513005,3037
2385498992547,2.801216,-6.345233,7.727885,3037
2385508910760,2.8754363,-6.1902084,8.255806,3037
2385518890008,2.915539,-6.0567317,8.849568,3037
2385530944451,2.854487,-5.9627595,8.9363575,3037
2385538909538,2.6060886,-6.0411696,8.610147,3037
2385548278434,2.469619,-6.187216,7.9942393,3037
2385558959587,2.4378958,-6.3793507,6.9725137,3037
2385568969353,2.3169887,-6.849811,5.770026,3037
2385578948601,2.3953989,-7.1963716,5.4887075,3037
2385589233026,2.7611132,-7.3926964,6.39611,3037
2385598785028,3.0783448,-7.52737,8.048109,3037
2385608855829,3.067571,-7.6728177,9.864111,3037
2385619048700,2.9454668,-7.7254906,11.165958,3037
2385629027947,2.6138697,-7.631518,11.793838,3037
2385639037712,2.3092074,-7.314286,11.401189,3037
2385649108513,2.1888988,-6.9808936,10.111312,3037
2385659026726,1.8680758,-6.9731126,8.503007,3037
2385669067010,1.2138603,-7.291541,5.647922,3037
2385678374872,0.8900445,-7.5525093,5.0344076,3037
2385687011346,0.84694886,-7.5004354,5.4803276,3037
2385697021111,0.83018947,-7.2568254,6.588843,3037
2385707671745,0.78769237,-6.932411,7.7189064,3037
2385716979607,0.8050503,-6.4882865,8.383896,3037
2385727019890,0.60214174,-5.921459,8.641273,3037
2385736999139,0.38845924,-5.5150437,7.9068513,3037
2385746947870,0.044891283,-5.3881507,6.4380083,3037
2385757293329,-0.4297592,-5.6150017,4.754286,3037
2385767760859,-0.65062433,-6.217742,3.2902317,3037
2385776977167,-0.96426475,-6.63134,2.9843724,3037
2385792449578,-0.89543146,-6.965331,3.6876693,3037
2385797332390,-0.8523358,-7.2610154,4.807557,3037
2385810912712,-0.87567925,-7.475296,5.9585695,3037
2385817504510,-1.0253168,-7.6524673,6.706159,3037
2385832488642,-1.3808558,-7.679402,6.95755,3037
2385838317499,-1.4323312,-7.797915,6.4882865,3037
2385851073846,-1.7363948,-7.341221,5.932832,3037
2385857757195,-1.7818847,-7.080253,5.5150437,3037
2385872192009,-2.143409,-6.933608,5.0026846,3037
2385877318962,-2.404377,-6.7426705,4.747702,3037
2385892119989,-2.6048915,-6.362591,4.735731,3037
2385897307977,-2.8898015,-6.125565,4.7375264,3037
2385912078485,-3.2231941,-5.9029045,4.699818,3037
2385917327509,-3.606865,-5.6161985,4.763264,3037
2385928252802,-3.8774097,-5.231331,4.9482164,3037
2385937194452,-3.9324763,-4.6136265,5.1648917,3037
2385948333367,-4.056975,-4.0916905,5.5347958,3037
2385957213982,-4.234744,-3.8738184,5.851429,3037
2385967254265,-4.4915223,-3.9205053,5.928642,3037
2385977172479,-4.7614684,-4.1096473,5.817312,3037
2385987151727,-4.935647,-4.3897686,5.767632,3037
2385997161493,-5.01705,-4.7016134,5.9023056,3037
2386008056268,-5.029619,-5.0906715,6.127361,3037
